Anonymous_ID,Filename,Relative_Path,Extension,Image_Format,Image_Mode,Channels,Bit_Depth,File_Size_Bytes,File_Size_KB,File_Size_MB,Width,Height,Aspect_Ratio,Total_Pixels,Intensity_Min,Intensity_Max,Intensity_Range_MaxMin,Intensity_Mean,Intensity_Median,Intensity_SD,Intensity_Q1,Intensity_Q3,Intensity_IQR,Intensity_P1,Intensity_P5,Intensity_P95,Intensity_P99,Robust_Range_P95_P5,Robust_Range_P99_P1,Entropy,RMS_Contrast,Laplacian_Variance,Dark_Pixel_Ratio_Percent,Bright_Pixel_Ratio_Percent
P0031,P0031_02.jpg,P0031_02.jpg,.jpg,JPEG,L,1,8-bit,541382,528.693,0.5163,1628,2466,0.660178,4014648,0.0,255.0,255.0,65.10852234118657,20.0,65.80869047444014,17.0,126.0,109.0,0.0,7.0,187.0,210.0,180.0,210.0,6.424691200256348,65.80869047444014,28.38646235753881,11.505217892079205,0.08870017994105586
P0032,P0032_01.jpg,P0032_01.jpg,.jpg,JPEG,L,1,8-bit,598988,584.949,0.57124,1780,2589,0.687524,4608420,0.0,255.0,255.0,61.64280122037488,19.0,65.52494927331094,16.0,124.0,108.0,0.0,7.0,184.0,206.0,177.0,206.0,6.389977931976318,65.52494927331094,56.71447644680628,11.935175179345633,0.06557562027766567
P0032,P0032_02.jpg,P0032_02.jpg,.jpg,JPEG,L,1,8-bit,587135,573.374,0.55994,1684,2649,0.635712,4460916,0.0,255.0,255.0,69.77115529635617,22.0,67.55697605593966,18.0,139.0,121.0,0.0,8.0,189.0,211.0,181.0,211.0,6.605642318725586,67.55697605593966,29.743891743846643,10.623064859324856,0.07751771160900586
P0033,P0033_01.jpg,P0033_01.jpg,.jpg,JPEG,L,1,8-bit,632788,617.957,0.60347,2004,2499,0.801921,5007996,0.0,255.0,255.0,50.16804985467241,13.0,66.05862327163221,10.0,73.0,63.0,0.0,2.0,195.0,222.0,193.0,222.0,6.131843090057373,66.05862327163221,35.98237489890569,49.74962040704505,0.11423731169114353
P0033,P0033_02.jpg,P0033_02.jpg,.jpg,JPEG,L,1,8-bit,723947,706.979,0.69041,2112,2932,0.720327,6192384,0.0,255.0,255.0,39.55496962074703,10.0,61.86963626374574,7.0,19.0,12.0,0.0,2.0,190.0,212.0,188.0,212.0,5.594063758850098,61.86963626374574,55.07901983883817,62.55170867956509,0.052193145644714535
P0033,P0033_03.jpg,P0033_03.jpg,.jpg,JPEG,L,1,8-bit,656577,641.188,0.62616,2440,1594,1.53074,3889360,0.0,255.0,255.0,59.933853127506836,15.0,69.30909770890634,10.0,96.0,86.0,0.0,4.0,205.0,238.0,201.0,238.0,6.657303810119629,69.30909770890634,159.658960278691,42.582404303021576,0.7782771458543308
P0034,P0034_01.jpg,P0034_01.jpg,.jpg,JPEG,L,1,8-bit,627315,612.612,0.59825,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.3998746581954,4.0,71.55801078112847,0.0,73.0,73.0,0.0,0.0,192.0,214.0,192.0,214.0,4.975265026092529,71.55801078112847,316.9897084234736,67.32130116576757,0.21644261718207736
P0034,P0034_02.jpg,P0034_02.jpg,.jpg,JPEG,L,1,8-bit,536947,524.362,0.51207,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.46793977782298,2.0,66.86704622535247,0.0,30.0,30.0,0.0,0.0,189.0,213.0,189.0,213.0,4.50700569152832,66.86704622535247,248.7567770977429,71.34589899048596,0.23062730627306272
P0034,P0034_03.jpg,P0034_03.jpg,.jpg,JPEG,L,1,8-bit,578846,565.279,0.55203,2032,2439,0.833128,4956048,0.0,255.0,255.0,65.50775678524502,51.0,74.23261755738915,0.0,126.0,126.0,0.0,0.0,203.0,228.0,203.0,228.0,5.176586627960205,74.23261755738915,147.47005382033055,41.94862519491336,0.38805112460573427
P0034,P0034_04.jpg,P0034_04.jpg,.jpg,JPEG,L,1,8-bit,617767,603.288,0.58915,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.81304781551753,10.0,74.35253276638687,0.0,73.0,73.0,0.0,0.0,203.0,226.0,203.0,226.0,5.109327793121338,74.35253276638687,305.30734993069206,65.58679415534313,0.3600449390320675
P0035,P0035_01.jpg,P0035_01.jpg,.jpg,JPEG,L,1,8-bit,418643,408.831,0.39925,1628,2170,0.75023,3532760,0.0,255.0,255.0,47.731122125476965,14.0,60.045085216791016,12.0,67.0,55.0,0.0,4.0,176.0,197.0,172.0,197.0,5.918815612792969,60.045085216791016,47.55908440136895,32.43356469162921,0.07690870594096401
P0035,P0035_02.jpg,P0035_02.jpg,.jpg,JPEG,L,1,8-bit,435676,425.465,0.41549,1628,2138,0.761459,3480664,0.0,255.0,255.0,50.978231452389544,16.0,58.065584127933334,12.0,79.0,67.0,0.0,3.0,174.0,198.0,171.0,198.0,6.401404857635498,58.065584127933334,49.31394604384377,27.058429081347697,0.07567521599327025
P0036,P0036_01.jpg,P0036_01.jpg,.jpg,JPEG,L,1,8-bit,1060968,1036.102,1.01182,2636,2451,1.075479,6460836,0.0,255.0,255.0,63.32835766145434,34.0,63.636084765960916,12.0,123.0,111.0,0.0,1.0,183.0,207.0,182.0,207.0,7.0987958908081055,63.636084765960916,59.53470867827742,25.65997651077972,0.06126142189648522
P0036,P0036_02.jpg,P0036_02.jpg,.jpg,JPEG,L,1,8-bit,486424,475.023,0.46389,2312,1331,1.73704,3077272,0.0,255.0,255.0,56.129679469348176,14.0,68.79898842564138,8.0,96.0,88.0,0.0,0.0,203.0,228.0,203.0,228.0,6.487880706787109,68.79898842564138,148.37922846204552,49.456174169849135,0.313654431587458
P0036,P0036_03.jpg,P0036_03.jpg,.jpg,JPEG,L,1,8-bit,492629,481.083,0.46981,2340,1267,1.846882,2964780,0.0,255.0,255.0,62.825864313709616,18.0,76.51212537450405,2.0,131.0,129.0,0.0,0.0,209.0,235.0,209.0,235.0,6.199855804443359,76.51212537450405,174.85793812334487,47.8244928797415,0.5559265780260255
P0037,P0037_01.jpg,P0037_01.jpg,.jpg,JPEG,L,1,8-bit,476036,464.879,0.45398,2152,1185,1.816034,2550120,0.0,255.0,255.0,63.09614018163851,3.0,80.99117655144163,0.0,143.0,143.0,0.0,0.0,212.0,243.0,212.0,243.0,5.471395492553711,80.99117655144163,423.9941282293345,52.90684359951688,1.0035998305962073
P0037,P0037_02.jpg,P0037_02.jpg,.jpg,JPEG,L,1,8-bit,373749,364.989,0.35643,1904,1121,1.698483,2134384,0.0,255.0,255.0,72.5367745447867,25.0,82.02856420210813,0.0,158.0,158.0,0.0,0.0,212.0,241.0,212.0,241.0,5.969851016998291,82.02856420210813,252.4905819872765,47.150747007099,0.8781924901985773
P0038,P0038_01.jpg,P0038_01.jpg,.jpg,JPEG,L,1,8-bit,644339,629.237,0.61449,2700,1748,1.544622,4719600,0.0,255.0,255.0,51.18935312314603,15.0,58.900152284594846,13.0,89.0,76.0,0.0,4.0,176.0,205.0,172.0,205.0,6.069915771484375,58.900152284594846,52.815156929742066,21.787799813543522,0.06602254428341385
P0038,P0038_02.jpg,P0038_02.jpg,.jpg,JPEG,L,1,8-bit,516031,503.937,0.49213,2580,1356,1.902655,3498480,0.0,255.0,255.0,54.53967208616314,13.0,61.83023387150875,10.0,100.0,90.0,0.0,4.0,181.0,208.0,177.0,208.0,6.340720176696777,61.83023387150875,61.94539077421248,47.00710022638403,0.07180261141981661
P0038,P0038_03.jpg,P0038_03.jpg,.jpg,JPEG,L,1,8-bit,1021406,997.467,0.97409,2336,2516,0.928458,5877376,0.0,255.0,255.0,71.36612801358974,33.0,68.81560230111336,9.0,143.0,134.0,0.0,0.0,182.0,203.0,182.0,203.0,7.029993057250977,68.81560230111336,87.99843840368452,30.757756522638672,0.012760796654833723
P0038,P0038_04.jpg,P0038_04.jpg,.jpg,JPEG,L,1,8-bit,652959,637.655,0.62271,2032,2439,0.833128,4956048,0.0,255.0,255.0,67.4717137525706,23.0,67.94978614167576,18.0,135.0,117.0,5.0,12.0,194.0,218.0,182.0,213.0,6.5032806396484375,67.94978614167576,58.71379572807318,6.430022469516033,0.09503539917288938
P0038,P0038_05.jpg,P0038_05.jpg,.jpg,JPEG,L,1,8-bit,550457,537.556,0.52496,1612,2439,0.660927,3931668,0.0,255.0,255.0,66.81930519057052,23.0,70.22617789064522,11.0,131.0,120.0,0.0,1.0,196.0,229.0,195.0,229.0,6.913497447967529,70.22617789064522,55.46857579417557,29.0633644549845,0.4770240010092409
P0039,P0039_01.jpg,P0039_01.jpg,.jpg,JPEG,L,1,8-bit,632334,617.514,0.60304,2032,2439,0.833128,4956048,0.0,255.0,255.0,38.52392168114594,9.0,61.81476698841761,6.0,29.0,23.0,0.0,0.0,190.0,212.0,190.0,212.0,5.544737339019775,61.81476698841761,75.61296672799871,69.85226938883562,0.06339728751618225
P0039,P0039_02.jpg,P0039_02.jpg,.jpg,JPEG,L,1,8-bit,681623,665.647,0.65005,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.943561886406265,11.0,65.8209474928809,7.0,73.0,66.0,0.0,0.0,193.0,216.0,193.0,216.0,6.157134056091309,65.8209474928809,57.53086420488679,58.83728325472231,0.07768286344280766
P0040,P0040_01.jpg,P0040_01.jpg,.jpg,JPEG,L,1,8-bit,390484,381.332,0.37239,2252,1184,1.902027,2666368,0.0,255.0,255.0,55.77542634775095,13.0,60.94397938647488,10.0,99.0,89.0,0.0,3.0,179.0,205.0,176.0,205.0,6.503012657165527,60.94397938647488,70.75929432399573,47.77427571888052,0.10107382026787
P0041,P0041_01.jpg,P0041_01.jpg,.jpg,JPEG,L,1,8-bit,614806,600.396,0.58632,2440,1578,1.546261,3850320,0.0,255.0,255.0,46.667353362837375,10.0,57.6832900373312,8.0,79.0,71.0,0.0,0.0,172.0,202.0,172.0,202.0,6.196499824523926,57.6832900373312,90.13293033065165,55.573251054457806,0.23800619169315798
P0042,P0042_01.jpg,P0042_01.jpg,.jpg,JPEG,L,1,8-bit,399174,389.818,0.38068,2128,1228,1.732899,2613184,0.0,255.0,255.0,85.96316524209547,27.0,76.12990126694922,23.0,168.0,145.0,3.0,11.0,209.0,228.0,198.0,225.0,6.773641109466553,76.12990126694922,118.5730447181101,6.1203880017633665,0.20186102471161618
P0043,P0043_01.jpg,P0043_01.jpg,.jpg,JPEG,L,1,8-bit,522521,510.274,0.49831,1632,2487,0.656212,4058784,0.0,255.0,255.0,50.22822426618416,15.0,61.122448823337045,10.0,79.0,69.0,0.0,3.0,176.0,198.0,173.0,198.0,6.391224384307861,61.122448823337045,62.24210112163907,37.39233228474341,0.07526884899516702
P0043,P0043_02.jpg,P0043_02.jpg,.jpg,JPEG,L,1,8-bit,541231,528.546,0.51616,1456,2592,0.561728,3773952,0.0,255.0,255.0,71.53793079509225,21.0,68.60105421526332,16.0,142.0,126.0,0.0,7.0,191.0,212.0,184.0,212.0,6.6576361656188965,68.60105421526332,50.04889585453669,11.208277158797992,0.10315446513363179
P0044,P0044_01.jpg,P0044_01.jpg,.jpg,JPEG,L,1,8-bit,441691,431.339,0.42123,1472,2357,0.624523,3469504,0.0,255.0,255.0,54.056207169670365,17.0,62.46926804338518,14.0,89.0,75.0,0.0,6.0,181.0,204.0,175.0,204.0,6.146897315979004,62.46926804338518,42.499862089140066,17.200181928021987,0.07349753740015864
P0044,P0044_02.jpg,P0044_02.jpg,.jpg,JPEG,L,1,8-bit,469215,458.218,0.44748,1440,2431,0.592349,3500640,0.0,255.0,255.0,63.805385872297634,27.0,64.99388636981806,17.0,109.0,92.0,0.0,5.0,195.0,228.0,190.0,228.0,6.906232833862305,64.99388636981806,68.4461866638573,11.814125417066593,0.4134672517025458
P0044,P0044_03.jpg,P0044_03.jpg,.jpg,JPEG,L,1,8-bit,712934,696.225,0.67991,2032,2439,0.833128,4956048,0.0,255.0,255.0,41.09716350608388,15.0,55.506964248862985,12.0,34.0,22.0,0.0,4.0,173.0,201.0,169.0,201.0,5.647232532501221,55.506964248862985,155.9597568081596,25.719565266518806,0.06630282838261455
P0044,P0044_04.jpg,P0044_04.jpg,.jpg,JPEG,L,1,8-bit,699723,683.323,0.66731,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.68320161548072,11.0,62.35911414784167,6.0,75.0,69.0,0.0,0.0,182.0,222.0,182.0,222.0,6.325106620788574,62.35911414784167,98.23421668685258,54.45356864985973,0.31424231565150296
P0045,P0045_01.jpg,P0045_01.jpg,.jpg,JPEG,L,1,8-bit,481092,469.816,0.45881,1516,2439,0.621566,3697524,0.0,255.0,255.0,54.86259291352808,17.0,63.487438509702706,13.0,95.0,82.0,0.0,7.0,182.0,206.0,175.0,206.0,6.315891265869141,63.487438509702706,48.46133453631912,22.837120191782393,0.07678111081902375
P0045,P0045_02.jpg,P0045_02.jpg,.jpg,JPEG,L,1,8-bit,464509,453.622,0.44299,1508,2439,0.618286,3678012,0.0,255.0,255.0,61.2190444185609,17.0,67.12360516140768,11.0,109.0,98.0,0.0,4.0,194.0,221.0,190.0,221.0,6.649238109588623,67.12360516140768,35.443995756769795,30.510313723826894,0.20171222932388475
P0046,P0046_01.jpg,P0046_01.jpg,.jpg,JPEG,L,1,8-bit,583212,569.543,0.55619,2440,1435,1.700348,3501400,0.0,255.0,255.0,50.629465927914545,11.0,59.70115853835941,8.0,95.0,87.0,0.0,1.0,170.0,199.0,169.0,199.0,6.311479091644287,59.70115853835941,116.17631255827814,54.59530473524876,0.2986234077797452
P0047,P0047_01.jpg,P0047_01.jpg,.jpg,JPEG,L,1,8-bit,437830,427.568,0.41755,2440,1242,1.964573,3030480,0.0,255.0,255.0,57.51884453947889,15.0,64.15549712517556,12.0,111.0,99.0,0.0,4.0,182.0,208.0,178.0,208.0,6.3599324226379395,64.15549712517556,136.59021435435523,34.96756289432697,0.12651461154668567
P0048,P0048_01.jpg,P0048_01.jpg,.jpg,JPEG,L,1,8-bit,508930,497.002,0.48535,1564,2439,0.641246,3814596,0.0,255.0,255.0,60.845309962051026,17.0,67.38368463469786,14.0,119.0,105.0,3.0,5.0,189.0,209.0,184.0,206.0,6.259798049926758,67.38368463469786,55.75082496402306,16.996085561878637,0.06228706788346655
P0048,P0048_02.jpg,P0048_02.jpg,.jpg,JPEG,L,1,8-bit,527975,515.601,0.50352,1796,2439,0.736367,4380444,0.0,255.0,255.0,63.47029250916117,3.0,82.0237543346461,0.0,150.0,150.0,0.0,0.0,210.0,231.0,210.0,231.0,5.588911056518555,82.0237543346461,57.022200054532824,57.402240503474076,0.2994901886658065
P0049,P0049_01.jpg,P0049_01.jpg,.jpg,JPEG,L,1,8-bit,597297,583.298,0.56963,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.87454500037126,27.0,48.0829627390093,21.0,37.0,16.0,6.0,14.0,168.0,200.0,154.0,194.0,6.140849590301514,48.0829627390093,44.10482333011297,3.8300274735030815,0.06864340296946277
P0049,P0049_02.jpg,P0049_02.jpg,.jpg,JPEG,L,1,8-bit,629002,614.26,0.59986,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.21303809002657,27.0,45.66336700365678,20.0,48.0,28.0,4.0,13.0,153.0,183.0,140.0,179.0,6.251317977905273,45.66336700365678,54.897238554276925,4.7277588917621465,0.06830038772828673
P0050,P0050_01.jpg,P0050_01.jpg,.jpg,JPEG,L,1,8-bit,449528,438.992,0.4287,2292,1169,1.96065,2679348,0.0,255.0,255.0,55.85745860560107,18.0,61.9250617228266,8.0,105.0,97.0,0.0,1.0,179.0,202.0,178.0,202.0,6.453956604003906,61.9250617228266,184.38242640440689,49.323268198084016,0.09733711335742874
P0050,P0050_02.jpg,P0050_02.jpg,.jpg,JPEG,L,1,8-bit,455884,445.199,0.43476,2344,1248,1.878205,2925312,0.0,255.0,255.0,53.48941412061346,11.0,61.387008688142366,7.0,101.0,94.0,0.0,0.0,176.0,199.0,176.0,199.0,6.462121963500977,61.387008688142366,185.10832908490045,51.25128533298329,0.10576649601820251
P0051,P0051_01.jpg,P0051_01.jpg,.jpg,JPEG,L,1,8-bit,493518,481.951,0.47066,1684,2444,0.689034,4115696,0.0,255.0,255.0,45.015893788073754,10.0,62.31078086317529,4.0,73.0,69.0,0.0,0.0,173.0,194.0,173.0,194.0,6.152726650238037,62.31078086317529,45.37613431552375,55.34033611811952,0.07077782226870012
P0051,P0051_02.jpg,P0051_02.jpg,.jpg,JPEG,L,1,8-bit,512116,500.113,0.48839,1604,2439,0.657647,3912156,0.0,255.0,255.0,58.67716727042582,15.0,64.00416382750932,11.0,119.0,108.0,0.0,3.0,177.0,198.0,174.0,198.0,6.462541580200195,64.00416382750932,50.11422941200824,40.01404851953757,0.0831255195344971
P0052,P0052_01.jpg,P0052_01.jpg,.jpg,JPEG,L,1,8-bit,597811,583.8,0.57012,2440,1473,1.656483,3594120,0.0,255.0,255.0,53.42412245556631,15.0,61.14013773902855,11.0,98.0,87.0,0.0,2.0,178.0,206.0,176.0,206.0,6.483393669128418,61.14013773902855,133.14024805213998,30.99598789133362,0.2846872113340679
P0053,P0053_01.jpg,P0053_01.jpg,.jpg,JPEG,L,1,8-bit,579492,565.91,0.55265,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.472700022275816,34.0,53.14497220774118,31.0,41.0,10.0,13.0,23.0,188.0,219.0,165.0,206.0,5.6498870849609375,53.14497220774118,57.99458887773123,0.9286431446991636,0.1787714727540976
P0053,P0053_02.jpg,P0053_02.jpg,.jpg,JPEG,L,1,8-bit,631931,617.12,0.60266,2032,2439,0.833128,4956048,0.0,255.0,255.0,58.889410070281805,28.0,53.99848595859107,26.0,92.0,66.0,7.0,15.0,170.0,202.0,155.0,195.0,5.977800369262695,53.99848595859107,51.087111231683934,3.399846006334079,0.0985059063189057
P0054,P0054_01.jpg,P0054_01.jpg,.jpg,JPEG,L,1,8-bit,589560,575.742,0.56225,2440,1385,1.761733,3379400,0.0,255.0,255.0,56.654415872640115,16.0,63.93457346981442,12.0,103.0,91.0,0.0,2.0,188.0,210.0,186.0,210.0,6.646338939666748,63.93457346981442,149.89344185431122,28.30765816417116,0.293513641474818
P0054,P0054_02.jpg,P0054_02.jpg,.jpg,JPEG,L,1,8-bit,600701,586.622,0.57287,2440,1420,1.71831,3464800,0.0,255.0,255.0,54.10078821288386,13.0,62.762387216310564,10.0,98.0,88.0,0.0,2.0,184.0,208.0,182.0,208.0,6.480865001678467,62.762387216310564,133.87313136131067,44.12046871392288,0.30550103902101133
P0055,P0055_01.jpg,P0055_01.jpg,.jpg,JPEG,L,1,8-bit,560891,547.745,0.53491,2440,1435,1.700348,3501400,0.0,255.0,255.0,55.298565716570515,14.0,64.41635617112367,10.0,108.0,98.0,0.0,3.0,182.0,209.0,179.0,209.0,6.327322959899902,64.41635617112367,158.28270866107857,38.63637402181984,0.3122465299594448
P0056,P0056_01.jpg,P0056_01.jpg,.jpg,JPEG,L,1,8-bit,707294,690.717,0.67453,2032,2439,0.833128,4956048,0.0,255.0,255.0,54.601032112683335,26.0,59.73756085973501,21.0,44.0,23.0,6.0,15.0,189.0,216.0,174.0,210.0,6.044538497924805,59.73756085973501,225.27070455531214,3.317582880553215,0.25171265492182476
P0056,P0056_02.jpg,P0056_02.jpg,.jpg,JPEG,L,1,8-bit,690089,673.915,0.65812,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.10625905963784,11.0,69.55707514593567,9.0,86.0,77.0,0.0,2.0,195.0,220.0,193.0,220.0,5.502313137054443,69.55707514593567,134.44815344734033,66.93924271919884,0.27334279248304294
P0057,P0057_01.jpg,P0057_01.jpg,.jpg,JPEG,L,1,8-bit,934974,913.061,0.89166,2636,2496,1.05609,6579456,0.0,255.0,255.0,54.25336623574958,15.0,64.11717060130925,8.0,108.0,100.0,0.0,1.0,177.0,198.0,176.0,198.0,6.527021884918213,64.11717060130925,58.88805775298574,44.628264099645925,0.044623750048636245
P0057,P0057_02.jpg,P0057_02.jpg,.jpg,JPEG,L,1,8-bit,458666,447.916,0.43742,1488,2315,0.642765,3444720,0.0,255.0,255.0,64.12628283285724,19.0,71.83716755508262,0.0,137.0,137.0,0.0,0.0,182.0,206.0,182.0,206.0,5.192459583282471,71.83716755508262,66.99956815309926,48.9935321303328,0.09942752966859425
P0057,P0057_03.jpg,P0057_03.jpg,.jpg,JPEG,L,1,8-bit,559431,546.319,0.53351,1604,2450,0.654694,3929800,0.0,255.0,255.0,90.33173113135528,48.0,69.24836208671647,35.0,151.0,116.0,14.0,21.0,216.0,247.0,195.0,233.0,7.316850662231445,69.24836208671647,65.5197408173783,0.5665173800193394,1.2595551936485319
P0058,P0058_01.jpg,P0058_01.jpg,.jpg,JPEG,L,1,8-bit,502745,490.962,0.47945,2004,2568,0.780374,5146272,0.0,255.0,255.0,46.47139949073815,14.0,64.8720954682001,0.0,71.0,71.0,0.0,0.0,183.0,205.0,183.0,205.0,5.45553731918335,64.8720954682001,22.04216644592435,43.382977036581046,0.04922009563427662
P0058,P0058_02.jpg,P0058_02.jpg,.jpg,JPEG,L,1,8-bit,520805,508.599,0.49668,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.86508988613508,23.0,73.02845115663763,0.0,104.0,104.0,0.0,0.0,208.0,244.0,208.0,244.0,5.691714286804199,73.02845115663763,30.915855536508122,41.35339286463731,1.0663334979806491
P0059,P0059_01.jpg,P0059_01.jpg,.jpg,JPEG,L,1,8-bit,736322,719.064,0.70221,1844,2552,0.722571,4705888,0.0,255.0,255.0,64.67731106222672,12.0,78.2841970005817,11.0,153.0,142.0,0.0,4.0,206.0,225.0,202.0,225.0,5.7424092292785645,78.2841970005817,279.9675901282463,51.683146730223925,0.15661231206522552
P0059,P0059_02.jpg,P0059_02.jpg,.jpg,JPEG,L,1,8-bit,562726,549.537,0.53666,1928,2623,0.735036,5057144,0.0,255.0,255.0,41.37696336113822,5.0,68.9849777352177,3.0,36.0,33.0,0.0,0.0,194.0,216.0,194.0,216.0,5.067944049835205,68.9849777352177,104.39212139249162,70.86118172628662,0.06824009757285932
P0060,P0060_01.jpg,P0060_01.jpg,.jpg,JPEG,L,1,8-bit,689790,673.623,0.65784,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.88172935371086,14.0,61.42927300728594,7.0,41.0,34.0,0.0,2.0,184.0,208.0,182.0,208.0,6.229045867919922,61.42927300728594,217.07604004899883,45.61521599467963,0.06662566625666257
P0060,P0060_02.jpg,P0060_02.jpg,.jpg,JPEG,L,1,8-bit,655618,640.252,0.62525,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.84062624090808,10.0,58.44371973598622,6.0,30.0,24.0,0.0,0.0,184.0,207.0,184.0,207.0,5.937621593475342,58.44371973598622,198.03266598255846,58.263055563626494,0.014083802255345388
P0061,P0061_01.jpg,P0061_01.jpg,.jpg,JPEG,L,1,8-bit,997025,973.657,0.95084,2440,2032,1.200787,4958080,0.0,255.0,255.0,88.5494050116174,42.0,81.42339352430643,20.0,175.0,155.0,2.0,10.0,226.0,250.0,216.0,248.0,7.163150787353516,81.42339352430643,323.75163286727815,7.505485994578547,1.90426536078482
P0062,P0062_01.jpg,P0062_01.jpg,.jpg,JPEG,L,1,8-bit,608959,594.687,0.58075,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.95954215939797,24.0,54.79369504005994,20.0,37.0,17.0,3.0,12.0,178.0,203.0,166.0,200.0,6.075138092041016,54.79369504005994,54.40370999440385,5.054692771337162,0.06301391754075021
P0062,P0062_02.jpg,P0062_02.jpg,.jpg,JPEG,L,1,8-bit,675012,659.191,0.64374,2032,2439,0.833128,4956048,0.0,240.0,240.0,54.160582181609215,22.0,54.414827142303736,19.0,94.0,75.0,0.0,10.0,166.0,184.0,156.0,184.0,6.327125072479248,54.414827142303736,50.021958403573066,7.477207646092208,0.002340574586848231
P0062,P0062_03.jpg,P0062_03.jpg,.jpg,JPEG,L,1,8-bit,551907,538.972,0.52634,2032,2439,0.833128,4956048,0.0,255.0,255.0,41.826094904649835,17.0,54.21144569777186,12.0,29.0,17.0,0.0,6.0,170.0,194.0,164.0,194.0,6.065485000610352,54.21144569777186,41.47622221499763,30.17020819814497,0.049454726830732876
P0062,P0062_04.jpg,P0062_04.jpg,.jpg,JPEG,L,1,8-bit,583832,570.148,0.55679,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.55509470449035,12.0,62.53488926253916,8.0,64.0,56.0,0.0,1.0,189.0,216.0,188.0,216.0,6.144125461578369,62.53488926253916,48.77262470662567,51.60504902293117,0.06426491430268634
P0063,P0063_01.jpg,P0063_01.jpg,.jpg,JPEG,L,1,8-bit,1289020,1258.809,1.22931,2880,1701,1.693122,4898880,0.0,255.0,255.0,88.14020837415899,41.0,81.75823567092127,15.0,172.0,157.0,0.0,6.0,220.0,246.0,214.0,246.0,7.1872429847717285,81.75823567092127,760.1740486861769,20.026883695865177,1.308013260173754
P0063,P0063_02.jpg,P0063_02.jpg,.jpg,JPEG,L,1,8-bit,651631,636.358,0.62144,2316,2960,0.782432,6855360,0.0,255.0,255.0,28.157704774074592,0.0,55.937542503761236,0.0,10.0,10.0,0.0,0.0,166.0,195.0,166.0,195.0,3.665963649749756,55.937542503761236,55.15886249120499,75.27686365121599,0.04053762311534333
P0063,P0063_03.jpg,P0063_03.jpg,.jpg,JPEG,L,1,8-bit,764253,746.341,0.72885,2256,3042,0.741617,6862752,0.0,255.0,255.0,34.047959040338334,12.0,48.5625038355532,10.0,29.0,19.0,0.0,2.0,157.0,192.0,155.0,192.0,5.354346752166748,48.5625038355532,29.140908244463215,61.97120338896116,0.04327709933274581
P0064,P0064_01.jpg,P0064_01.jpg,.jpg,JPEG,L,1,8-bit,434455,424.272,0.41433,2032,2439,0.833128,4956048,0.0,255.0,255.0,33.09367806768619,11.0,55.68684905529133,0.0,20.0,20.0,0.0,0.0,172.0,199.0,172.0,199.0,4.935376167297363,55.68684905529133,41.91538629282891,55.25000968513623,0.07128663806323102
P0064,P0064_02.jpg,P0064_02.jpg,.jpg,JPEG,L,1,8-bit,442744,432.367,0.42223,2032,2439,0.833128,4956048,0.0,255.0,255.0,33.4387582606141,11.0,53.94029923573068,0.0,25.0,25.0,0.0,0.0,165.0,194.0,165.0,194.0,4.984816074371338,53.94029923573068,36.36756395739765,59.1872596875575,0.06632300574974254
P0065,P0065_01.jpg,P0065_01.jpg,.jpg,JPEG,L,1,8-bit,685285,669.224,0.65354,2440,1462,1.668947,3567280,0.0,255.0,255.0,84.9229600704178,39.0,81.68081121327779,16.0,169.0,153.0,2.0,8.0,225.0,250.0,217.0,248.0,6.817270755767822,81.68081121327779,331.1856271681913,11.068489157004777,1.8432531228274767
P0065,P0065_02.jpg,P0065_02.jpg,.jpg,JPEG,L,1,8-bit,534734,522.201,0.50996,2440,1295,1.88417,3159800,0.0,255.0,255.0,57.67365434521172,16.0,69.70994547686155,6.0,105.0,99.0,0.0,0.0,197.0,225.0,197.0,225.0,6.502474784851074,69.70994547686155,221.2266477926918,48.161719096145326,0.2743528071396924
